time,EUR_JPY_Bid,EUR_JPY_Ask,,time,GBP_JPY_Bid,GBP_JPY_Ask
55281,120.125,120.141,,46357,157.111,157.168
55291,120.152,120.17,,46367,157.134,157.179
55302,120.138,120.155,,46377,157.144,157.193
55316,120.125,120.141,,46387,157.165,157.22
55329,120.101,120.118,,46399,157.163,157.216
55340,120.103,120.12,,46409,157.208,157.258
55351,120.111,120.128,,46420,157.194,157.242
55361,120.103,120.118,,46430,157.196,157.246
55371,120.101,120.116,,46440,157.195,157.238
55381,120.096,120.113,,46450,157.226,157.277
55391,120.113,120.129,,46460,157.281,157.333
55401,120.119,120.14,,46470,157.27,157.317
55411,120.125,120.141,,46480,157.301,157.348
55421,120.119,120.136,,46491,157.378,157.428
55431,120.096,120.114,,46501,157.403,157.454
55444,120.113,120.13,,46511,157.357,157.403
55454,120.111,120.124,,46521,157.321,157.372
55464,120.085,120.107,,46531,157.4,157.446
55478,120.089,120.108,,46541,157.425,157.47
55489,120.069,120.088,,46551,157.399,157.446
55500,120.07,120.086,,46565,157.404,157.456
55511,120.039,120.056,,46575,157.405,157.454
55522,119.992,120.009,,46585,157.382,157.43
55532,120.011,120.029,,46595,157.379,157.432
55548,120,120.02,,46605,157.382,157.43
55559,119.979,120.001,,46615,157.424,157.473
55569,120.029,120.044,,46625,157.459,157.509
55581,120.037,120.053,,46635,157.448,157.499
55591,120.068,120.087,,46645,157.449,157.497
55604,120.079,120.098,,46656,157.428,157.472
55615,120.093,120.111,,46666,157.389,157.442
55625,120.123,120.139,,46676,157.424,157.469
55640,120.119,120.136,,46688,157.422,157.465
55650,120.131,120.148,,46703,157.408,157.449
55660,120.124,120.141,,46713,157.414,157.457
55671,120.105,120.122,,46724,157.416,157.464
55687,120.102,120.12,,46734,157.413,157.457
55697,120.049,120.07,,46744,157.424,157.467
55707,120.091,120.105,,46754,157.404,157.445
55717,120.058,120.074,,46765,157.41,157.451
55727,120.058,120.074,,46775,157.398,157.439
55738,120.036,120.056,,46785,157.434,157.476
55753,120.052,120.067,,46795,157.459,157.505
55764,120.038,120.053,,46805,157.428,157.47
55776,120.001,120.017,,46815,157.395,157.441
55793,120.004,120.021,,46825,157.446,157.483
55805,120.007,120.025,,46837,157.44,157.479
55816,120.022,120.04,,46847,157.42,157.464
55826,120.031,120.049,,46860,157.452,157.493
55836,120.016,120.032,,46870,157.433,157.47
55848,120.032,120.05,,46880,157.463,157.505
55859,120.031,120.045,,46890,157.451,157.497
55869,120.031,120.046,,46900,157.439,157.482
55879,120.055,120.071,,46910,157.449,157.492
55890,120.061,120.078,,46920,157.473,157.519
55900,120.053,120.066,,46931,157.469,157.512
55912,120.026,120.044,,46941,157.475,157.521
55922,120.026,120.045,,46952,157.481,157.526
55934,120.015,120.028,,46963,157.493,157.541
55944,120.001,120.021,,46973,157.458,157.499
55956,120.023,120.044,,46983,157.438,157.486
55966,120.013,120.028,,46993,157.44,157.477
55976,120.031,120.052,,47003,157.439,157.477
55986,120.02,120.033,,47013,157.453,157.497
55999,120.031,120.044,,47023,157.465,157.506
56011,120.021,120.038,,47034,157.508,157.551
56022,120.034,120.047,,47044,157.509,157.557
56033,120.07,120.093,,47054,157.486,157.529
56043,120.112,120.125,,47064,157.512,157.561
56054,120.103,120.12,,47074,157.535,157.588
56065,120.053,120.066,,47084,157.552,157.603
56077,120.043,120.064,,47106,157.538,157.588
56087,120.028,120.042,,47116,157.547,157.597
56098,120.029,120.042,,47126,157.548,157.602
56108,120.059,120.072,,47136,157.546,157.599
56118,120.081,120.094,,47146,157.534,157.586
56128,120.046,120.06,,47156,157.553,157.603
56138,120.031,120.045,,47167,157.537,157.596
56152,120.026,120.045,,47177,157.493,157.565
56164,120.008,120.022,,47188,157.427,157.615
56177,119.997,120.013,,47198,157.466,157.518
56188,119.943,119.961,,47208,157.49,157.546
56198,119.941,119.958,,47218,157.456,157.496
56208,119.937,119.953,,47229,157.482,157.53
56218,119.905,119.92,,47239,157.52,157.567
56229,119.924,119.946,,47249,157.527,157.575
56239,119.947,119.96,,47261,157.561,157.606
56249,119.932,119.95,,47272,157.53,157.578
56260,119.972,119.987,,47282,157.531,157.578
56270,119.96,119.974,,47292,157.563,157.608
56280,119.947,119.963,,47302,157.539,157.58
56292,119.955,119.974,,47312,157.539,157.586
56302,119.928,119.945,,47322,157.532,157.577
56312,119.912,119.93,,47332,157.546,157.59
56324,119.929,119.946,,47342,157.579,157.624
56334,119.962,119.979,,47352,157.573,157.619
56345,119.973,119.992,,47362,157.558,157.601
56357,119.954,119.972,,47372,157.512,157.563
56367,119.956,119.973,,47382,157.502,157.549
56377,119.955,119.971,,47392,157.504,157.548
56388,119.944,119.96,,47408,157.502,157.545
56399,119.943,119.957,,47418,157.496,157.539
56410,119.952,119.969,,47429,157.499,157.538
56420,119.957,119.973,,47442,157.515,157.555
56432,119.956,119.971,,47452,157.536,157.58
56442,119.964,119.983,,47463,157.528,157.578
56455,119.955,119.971,,47473,157.51,157.558
56466,119.961,119.977,,47483,157.516,157.564
56476,119.945,119.959,,47493,157.525,157.572
56490,119.944,119.962,,47503,157.512,157.557
56500,119.957,119.974,,47513,157.492,157.538
56511,119.943,119.96,,47523,157.509,157.556
56522,119.927,119.945,,47533,157.463,157.515
56533,119.935,119.952,,47543,157.454,157.506
56545,119.939,119.958,,47553,157.441,157.494
56555,119.931,119.948,,47563,157.365,157.415
56565,119.929,119.946,,47573,157.355,157.396
56585,119.924,119.937,,47583,157.311,157.36
56597,119.954,119.97,,47593,157.226,157.276
56607,119.934,119.951,,47603,157.262,157.314
56617,119.927,119.944,,47614,157.295,157.344
56628,119.935,119.953,,47625,157.29,157.34
56639,119.899,119.912,,47635,157.284,157.331
56649,119.895,119.909,,47645,157.263,157.308
56660,119.901,119.918,,47655,157.242,157.291
56670,119.912,119.93,,47665,157.18,157.247
56680,119.902,119.919,,47675,157.142,157.196
56691,119.92,119.939,,47685,157.166,157.212
56701,119.935,119.954,,47695,157.213,157.264
56711,119.933,119.952,,47705,157.257,157.307
56729,119.933,119.95,,47715,157.218,157.27
56741,119.925,119.944,,47726,157.223,157.267
56752,119.926,119.945,,47736,157.302,157.353
56765,119.903,119.92,,47746,157.315,157.365
56775,119.899,119.917,,47756,157.325,157.372
56785,119.891,119.912,,47767,157.332,157.379
56797,119.91,119.927,,47777,157.327,157.37
56808,119.896,119.913,,47787,157.307,157.354
56819,119.902,119.917,,47799,157.318,157.362
56830,119.923,119.939,,47809,157.326,157.366
56841,119.892,119.91,,47819,157.34,157.39
56851,119.892,119.909,,47829,157.347,157.393
56863,119.866,119.887,,47841,157.364,157.415
56873,119.921,119.941,,47853,157.384,157.429
56883,119.914,119.935,,47863,157.346,157.391
56893,119.926,119.943,,47873,157.343,157.39
56903,119.922,119.941,,47883,157.348,157.395
56913,119.93,119.949,,47893,157.369,157.415
56925,119.944,119.964,,47903,157.32,157.363
56935,119.934,119.95,,47913,157.342,157.386
56946,119.947,119.963,,47923,157.401,157.452
56956,119.956,119.974,,47934,157.411,157.462
56967,119.966,119.987,,47946,157.39,157.435
56978,119.968,119.983,,47959,157.384,157.436
56989,119.992,120.005,,47969,157.449,157.498
56999,119.992,120.01,,47980,157.445,157.487
57010,120.018,120.036,,47991,157.457,157.502
57020,120.018,120.035,,48001,157.465,157.515
57031,120.034,120.05,,48012,157.437,157.481
57041,120.033,120.048,,48022,157.43,157.473
57053,119.978,119.994,,48032,157.428,157.473
57063,119.977,119.991,,48044,157.427,157.47
57073,120.004,120.02,,48054,157.427,157.476
57084,120.027,120.044,,48065,157.436,157.479
57096,120.052,120.071,,48075,157.439,157.486
57107,120.054,120.072,,48085,157.462,157.507
57117,120.077,120.095,,48095,157.47,157.515
57131,120.105,120.125,,48105,157.458,157.502
57142,120.115,120.133,,48115,157.461,157.504
57152,120.111,120.131,,48125,157.498,157.543
57162,120.103,120.125,,48137,157.509,157.55
57173,120.094,120.114,,48147,157.457,157.501
57183,120.075,120.093,,48157,157.46,157.503
57193,120.073,120.09,,48167,157.436,157.479
57203,120.078,120.096,,48177,157.417,157.466
57214,120.097,120.115,,48187,157.435,157.482
57226,120.106,120.125,,48197,157.412,157.462
57236,120.106,120.122,,48207,157.433,157.478
57255,120.109,120.128,,48217,157.424,157.469
57265,120.125,120.139,,48229,157.398,157.445
57276,120.115,120.133,,48239,157.41,157.453
57286,120.098,120.114,,48249,157.381,157.426
57296,120.079,120.098,,48260,157.407,157.456
57310,120.044,120.065,,48270,157.395,157.44
57320,120.061,120.082,,48280,157.401,157.446
57332,120.077,120.094,,48290,157.406,157.447
57342,120.068,120.088,,48300,157.397,157.439
57353,120.097,120.113,,48310,157.399,157.442
57363,120.129,120.147,,48320,157.407,157.451
57378,120.098,120.115,,48331,157.439,157.475
57391,120.124,120.143,,48341,157.442,157.491
57401,120.11,120.13,,48353,157.471,157.52
57414,120.11,120.13,,48363,157.449,157.497
57424,120.114,120.131,,48373,157.447,157.495
57440,120.109,120.129,,48383,157.441,157.485
57450,120.115,120.133,,48393,157.401,157.445
57461,120.106,120.125,,48403,157.466,157.508
57477,120.086,120.107,,48413,157.443,157.484
57490,120.084,120.103,,48423,157.428,157.473
57500,120.097,120.114,,48433,157.436,157.481
57514,120.075,120.095,,48443,157.423,157.467
57524,120.086,120.102,,48454,157.451,157.492
57535,120.09,120.108,,48464,157.448,157.49
57547,120.102,120.118,,48474,157.428,157.472
57559,120.103,120.122,,48484,157.451,157.49
57569,120.095,120.111,,48494,157.461,157.5
57579,120.095,120.111,,48504,157.48,157.521
57589,120.115,120.132,,48514,157.475,157.516
57604,120.11,120.124,,48524,157.504,157.553
57616,120.095,120.11,,48534,157.5,157.54
57626,120.12,120.136,,48545,157.506,157.552
57637,120.109,120.127,,48555,157.564,157.616
57647,120.126,120.144,,48565,157.524,157.572
57657,120.123,120.142,,48575,157.505,157.553
57669,120.119,120.137,,48585,157.568,157.618
57681,120.125,120.143,,48595,157.518,157.563
57695,120.135,120.152,,48605,157.509,157.552
57708,120.141,120.16,,48615,157.543,157.588
57718,120.137,120.154,,48625,157.519,157.565
57729,120.12,120.136,,48635,157.517,157.567
57739,120.138,120.155,,48645,157.521,157.566
57751,120.112,120.133,,48655,157.523,157.564
57762,120.118,120.138,,48665,157.511,157.557
57773,120.117,120.133,,48676,157.538,157.581
57784,120.121,120.139,,48687,157.504,157.55
57795,120.124,120.142,,48697,157.559,157.608
57805,120.115,120.131,,48707,157.552,157.593
57815,120.086,120.101,,48717,157.55,157.592
57825,120.115,120.13,,48727,157.571,157.617
57836,120.11,120.129,,48737,157.536,157.586
57849,120.11,120.126,,48747,157.59,157.635
57860,120.106,120.121,,48757,157.613,157.656
57871,120.089,120.106,,48767,157.703,157.754
57883,120.12,120.134,,48777,157.733,157.78
57893,120.109,120.126,,48787,157.666,157.721
57904,120.102,120.12,,48797,157.675,157.716
57915,120.109,120.128,,48807,157.756,157.806
57925,120.121,120.138,,48818,157.791,157.837
57936,120.139,120.158,,48828,157.846,157.892
57946,120.137,120.155,,48838,157.853,157.901
57956,120.143,120.162,,48848,157.854,157.899
57966,120.14,120.158,,48858,157.825,157.874
57976,120.18,120.196,,48868,157.823,157.871
57986,120.202,120.22,,48878,157.823,157.867
57996,120.202,120.221,,48888,157.852,157.896
58006,120.214,120.235,,48898,157.825,157.867
58017,120.213,120.234,,48908,157.815,157.869
58027,120.221,120.24,,48918,157.849,157.897
58037,120.218,120.239,,48928,157.891,157.944
58048,120.228,120.246,,48938,157.88,157.928
58059,120.231,120.248,,48948,157.843,157.889
58069,120.227,120.246,,48958,157.843,157.888
58080,120.239,120.255,,48968,157.826,157.867
58091,120.246,120.261,,48978,157.815,157.856
58105,120.243,120.26,,48988,157.873,157.921
58115,120.248,120.267,,48998,157.859,157.899
58127,120.25,120.267,,49008,157.885,157.934
58137,120.26,120.275,,49018,157.961,158.011
58148,120.265,120.28,,49028,157.919,157.972
58158,120.272,120.291,,49038,157.946,157.985
58172,120.272,120.289,,49048,157.927,157.968
58184,120.285,120.3,,49058,157.84,157.888
58196,120.293,120.309,,49068,157.819,157.866
58207,120.326,120.349,,49078,157.811,157.855
58224,120.341,120.361,,49088,157.819,157.872
58239,120.317,120.335,,49098,157.83,157.877
58250,120.322,120.341,,49108,157.811,157.847
58260,120.336,120.356,,49118,157.821,157.862
58274,120.332,120.351,,49128,157.834,157.874
58284,120.364,120.382,,49140,157.82,157.856
58295,120.352,120.374,,49150,157.806,157.847
58305,120.365,120.382,,49160,157.789,157.824
58315,120.359,120.376,,49170,157.794,157.838
58332,120.378,120.394,,49181,157.764,157.808
58344,120.397,120.417,,49191,157.764,157.8
58354,120.402,120.424,,49202,157.769,157.812
58365,120.382,120.402,,49212,157.747,157.793
58376,120.399,120.418,,49222,157.754,157.796
58386,120.434,120.451,,49232,157.755,157.801
58396,120.458,120.476,,49243,157.727,157.767
58406,120.465,120.483,,49254,157.675,157.721
58416,120.482,120.501,,49264,157.672,157.713
58426,120.473,120.49,,49274,157.553,157.6
58436,120.464,120.482,,49284,157.632,157.694
58446,120.464,120.479,,49294,157.652,157.701
58456,120.446,120.468,,49304,157.707,157.76
58466,120.441,120.456,,49316,157.706,157.749
58476,120.447,120.463,,49326,157.697,157.743
58486,120.467,120.486,,49336,157.717,157.762
58497,120.436,120.453,,49346,157.712,157.761
58509,120.433,120.45,,49356,157.739,157.785
58520,120.435,120.453,,49371,157.724,157.768
58530,120.45,120.469,,49381,157.674,157.724
58545,120.449,120.467,,49391,157.705,157.75
58570,120.445,120.46,,49403,157.721,157.768
58581,120.439,120.454,,49413,157.744,157.791
58592,120.441,120.455,,49423,157.726,157.768
58605,120.436,120.451,,49434,157.724,157.766
58619,120.416,120.433,,49444,157.712,157.755
58629,120.431,120.449,,49454,157.74,157.78
58641,120.431,120.448,,49465,157.75,157.798
58651,120.466,120.487,,49475,157.759,157.799
58666,120.464,120.486,,49485,157.71,157.751
58682,120.455,120.475,,49496,157.694,157.733
58693,120.451,120.47,,49506,157.665,157.71
58707,120.466,120.486,,49516,157.68,157.724
58724,120.471,120.489,,49526,157.671,157.713
58738,120.482,120.5,,49536,157.677,157.726
58754,120.458,120.477,,49546,157.617,157.671
58769,120.462,120.479,,49558,157.59,157.635
58779,120.44,120.458,,49568,157.587,157.628
58790,120.447,120.465,,49578,157.587,157.632
58801,120.441,120.459,,49588,157.569,157.611
58812,120.428,120.447,,49598,157.563,157.605
58822,120.409,120.425,,49608,157.502,157.547
58833,120.407,120.421,,49618,157.54,157.584
58843,120.431,120.447,,49628,157.574,157.617
58853,120.387,120.405,,49638,157.6,157.649
58872,120.404,120.42,,49648,157.619,157.668
58882,120.393,120.413,,49658,157.589,157.637
58893,120.402,120.417,,49668,157.584,157.624
58903,120.379,120.399,,49678,157.539,157.585
58919,120.38,120.395,,49689,157.54,157.582
58929,120.377,120.391,,49699,157.555,157.606
58939,120.357,120.373,,49709,157.606,157.658
58949,120.332,120.349,,49719,157.634,157.679
58961,120.323,120.344,,49729,157.665,157.712
58971,120.317,120.335,,49739,157.614,157.667
58984,120.303,120.32,,49749,157.599,157.649
58994,120.305,120.327,,49759,157.591,157.639
59005,120.316,120.334,,49769,157.605,157.654
59015,120.312,120.33,,49779,157.607,157.653
59026,120.298,120.318,,49789,157.57,157.616
59038,120.287,120.308,,49799,157.533,157.573
59053,120.302,120.32,,49809,157.509,157.555
59064,120.301,120.322,,49819,157.533,157.578
59083,120.327,120.345,,49829,157.582,157.63
59095,120.321,120.342,,49839,157.564,157.611
59106,120.314,120.334,,49849,157.616,157.657
59117,120.325,120.343,,49859,157.608,157.651
59128,120.31,120.327,,49869,157.608,157.652
59144,120.328,120.346,,49879,157.591,157.637
59154,120.331,120.353,,49889,157.621,157.663
59173,120.35,120.368,,49899,157.607,157.655
59183,120.378,120.401,,49909,157.61,157.653
59193,120.391,120.412,,49919,157.624,157.668
59204,120.402,120.421,,49933,157.626,157.669
59220,120.401,120.423,,49945,157.617,157.659
59235,120.416,120.435,,49955,157.613,157.654
59247,120.44,120.458,,49965,157.592,157.635
59260,120.418,120.435,,49975,157.553,157.592
59271,120.408,120.426,,49989,157.541,157.584
59282,120.411,120.429,,49999,157.568,157.612
59294,120.388,120.404,,50009,157.513,157.556
59313,120.384,120.398,,50021,157.493,157.533
59323,120.383,120.401,,50031,157.469,157.509
59333,120.383,120.397,,50042,157.464,157.505
59348,120.386,120.403,,50052,157.467,157.51
59361,120.388,120.406,,50062,157.467,157.508
59373,120.373,120.39,,50072,157.51,157.551
59383,120.359,120.376,,50082,157.494,157.536
59393,120.376,120.394,,50092,157.541,157.582
59416,120.383,120.398,,50102,157.395,157.445
59426,120.376,120.392,,50112,157.317,157.366
59439,120.376,120.393,,50122,157.347,157.398
59450,120.372,120.385,,50132,157.308,157.362
59460,120.369,120.385,,50143,157.288,157.334
59474,120.363,120.379,,50153,157.278,157.324
59486,120.362,120.375,,50163,157.285,157.333
59496,120.363,120.377,,50173,157.277,157.319
59508,120.365,120.378,,50183,157.305,157.343
59519,120.403,120.418,,50193,157.305,157.35
59529,120.386,120.401,,50203,157.33,157.377
59541,120.378,120.397,,50213,157.289,157.334
59551,120.367,120.382,,50232,157.266,157.308
59566,120.372,120.386,,50242,157.314,157.368
59576,120.379,120.394,,50252,157.325,157.375
59592,120.382,120.399,,50262,157.314,157.367
59602,120.361,120.378,,50272,157.34,157.389
59617,120.37,120.387,,50282,157.377,157.427
59627,120.356,120.369,,50292,157.373,157.418
59642,120.359,120.375,,50302,157.374,157.429
59659,120.342,120.358,,50312,157.353,157.397
59670,120.332,120.349,,50322,157.345,157.394
59684,120.368,120.382,,50332,157.338,157.379
59694,120.366,120.383,,50342,157.324,157.381
59707,120.39,120.408,,50354,157.314,157.353
59725,120.387,120.403,,50364,157.313,157.354
59735,120.391,120.407,,50375,157.324,157.37
59751,120.409,120.424,,50385,157.374,157.42
59761,120.403,120.421,,50395,157.385,157.43
59777,120.404,120.417,,50405,157.378,157.42
59789,120.434,120.449,,50415,157.34,157.381
59800,120.437,120.455,,50425,157.303,157.34
59812,120.428,120.444,,50435,157.349,157.391
59824,120.395,120.412,,50445,157.354,157.391
59837,120.387,120.401,,50455,157.333,157.376
59847,120.38,120.396,,50465,157.336,157.382
59864,120.372,120.387,,50475,157.32,157.368
59874,120.374,120.393,,50486,157.348,157.392
59886,120.382,120.404,,50496,157.341,157.385
59898,120.376,120.393,,50506,157.35,157.399
59911,120.376,120.395,,50516,157.344,157.388
59923,120.388,120.404,,50526,157.278,157.324
59935,120.39,120.41,,50536,157.292,157.338
